signal,mean_vout_Y,variance_vout_Y,slope_vout
48,0.9430697597794069,0.09163364106905683,-687991761.076425
56,0.2207249913431446,0.2581974429860472,-211966414.09095907
25,0.27339514509646046,0.10375153760407271,-618758877.5821267
33,0.5418281582905347,0.02695162210400244,-488139661.150466
57,3.9400490992330135,0.004769820522877323,-692807533.5406699
18,1.5596254560209182,0.0449225688233249,-966799040.717542
18,2.2849732520802624,0.15853926779603167,-418915597.7522561
17,2.068800245466512,0.0129962995263793,-981977869.2541528
26,2.226708627226648,0.0029944801414157,-329276812.72081006
8,0.9329526723731378,0.0028790761152142,-320570865.57131445
46,3.4004518562852404,0.008169900235111,-330157097.8585134
9,0.729868605019492,0.0016927952713859,-179646178.938578
37,2.8324782471512946,0.0957859777622036,-2038499171.979744
55,4.273131575673794,0.0812877108406029,-973808083.6419824
54,4.7925344644981465,0.0084516781609973,-947104022.5816458
45,3.599230945940183,0.0023804156358982,-328123313.7552701
7,0.7855303934206709,0.0578785925365339,641545832.2071505
27,2.0188588458522787,0.0018427754591287,-184548760.0180481
21,1.3835545546051025,0.0039763246096747,50990795.04886971
15,1.2720557663460077,0.0763258929008906,1282204352.2085977
58,4.009572301225766,0.003838926207385,57400688.45100436
23,1.669055033561169,1.0003623093126348e-10,-1982.269226423376
47,3.315298714084266,1.3729374754778648e-10,-35195.98471061624
19,1.3471384475796764,7.18399720657709e-10,151120.7516856737
3,0.1109422666540235,0.0017601468014486,25670700.15911282
63,4.844131830222767,0.002799165691313,-314597521.55315334
56,3.973792224798913,1.0924997433664268e-09,123730.670087957
13,1.026599451671238,3.1658697166710285e-11,-9099.9716779869
24,1.6690606092058058,6.622010514980495e-11,-66.35353939896382
12,0.9201487846126885,0.0112797205299113,320582748.37984145
28,1.9939817564544744,6.091537176418926e-11,-1783.1352742169386
38,2.653235393774092,9.278688442156711e-10,-256301.6496854796
57,3.973798935951947,1.8816315435111185e-11,-1983.1731454880216
52,3.7106404726004194,0.0128598997916802,71461941.81383477
4,0.3486371476826972,0.0044545420957935,230046505.65914968
22,1.6334627252720584,0.0037800180689951,201017033.63269636
10,0.7059633608635304,5.989910950434032e-11,-2619.3809591532704
25,2.0772979770968565,0.0597579752504505,655273504.780642
64,4.644269552316852,0.0015840542932684,-176271427.61565608
48,3.315298950170781,1.0226952382547979e-10,671.4831867507938
42,2.984502308260634,2.938139308658804e-10,-29916.64077139136
60,4.300298797231752,2.1727910468009342e-10,-3138.3497647920926
30,2.2128873726984555,0.011955668193634,329082209.35639673
49,3.425545116351598,0.0121172553056314,329737048.3298468
20,1.3471471162837727,5.852025249680876e-12,-697.4933066144864
43,2.98449279264489,6.453111764615154e-11,-291.79546152804147
50,3.64513002817014,9.40067533502665e-09,262413.880538385
39,2.653220887470763,2.7239953417846758e-11,-7674.8655709026625
51,3.645170835076304,8.08484921918882e-11,1043.7427472738268
65,4.621172463446875,1.504727921304225e-10,-411.7147786129351
16,2.1880277293871653,0.0365193787564047,1072967570.353247
5,0.387344484587939,3.657650420264781e-11,1618.3554613265526
61,4.300306925045217,1.472148883748853e-10,-147.16418174555054
68,4.93664722832342,1.0419220865757572e-10,4699.3026109731945
66,4.621165842579157,8.463643639218436e-11,281.90878498566445
31,2.322459230829756,5.7594576410708005e-11,-8089.520337781967
14,1.0266015636921697,4.399948724143195e-11,616.549158423039
29,1.993977588159671,2.968522197077216e-11,209.8496941749496
62,4.699016958332623,0.0563966067121704,633275435.0747093
35,4.723778192184762,0.0203577451798932,-2221265367.562025
59,4.263770795077501,0.0039817738585731,203494229.9843605
44,3.1784557978871693,0.0434096801412707,660751086.463618
40,2.653220203525114,6.558318270041675e-12,1340.2957059352
67,4.818374846006543,0.0139387263677953,314832645.0097836
53,4.575642526944126,0.1356178096879967,1275743594.2390811
41,2.875459829727802,0.011849011945958,331254936.15876365
69,4.936643685269567,6.066603893675522e-11,-212.76001329028531
6,0.3873412066420716,2.8135297005868396e-11,89.49863763160263
11,0.7059676762716127,4.5773847871431575e-11,-102.72425146906431
32,2.3224561290840358,1.1533648388060259e-11,93.45559951083278
