signal,mean_vout_Y,variance_vout_Y,slope_vout
59,0.6223702794385495,0.0016844604790432066,-630057052.4882232
60,0.3086115244712343,0.0014702464711695623,-60713460.306342684
50,0.8748460589839686,0.00235675015848391,-183715880.19548464
49,0.549947694718615,0.005467954812349849,-113813392.70138152
52,0.29617617100916616,0.0007764059921587137,262411433.576357
37,0.5367113207910652,0.030888708973981483,-677563328.0990037
49,1.901844659214824,0.0007464049396878,-127947035.33436744
39,1.62291017909986,0.017373017723891774,-187288497.22015187
30,1.4350727339994689,0.02835797639800669,-77249153.36381471
31,1.3351659457979643,0.0003477441277386,-70412674.22217046
22,1.182826822092233,0.0136751246675515,-403338472.3036755
30,1.4125427157671169,0.0005707585082901,-130001533.13917968
11,0.7663466003416833,0.0048234220595952,-315271096.5736273
51,1.8408207953646532,2.622252568908622e-11,-800.8479698928923
21,1.3935916493102665,0.0014367464112189,-390691870.2483483
15,0.8766163645368416,0.0023881594590639,207997053.3691571
48,1.932181706206744,0.002398569457357,171609642.11191028
52,1.856312380350655,0.0007198325690927,26507896.57185172
44,1.6287826472607418,0.0019307879050879,128776184.69521268
47,1.736413069909509,0.0017056233071003,29418091.73526963
67,2.383567229192168,0.0010250573605506,-127403570.81983638
57,2.449797314464216,0.0010582565408298,-382058783.1642457
58,2.2993074276419736,0.0069117589193521,-382364181.0975863
53,1.955201088686567,0.0005528244962901,74138464.78090118
27,1.1924284708824189,2.2654473846199557e-09,-5044.39984240571
28,1.1924475772210057,7.40599781931629e-10,-1461.3459735253484
66,2.4593497658984376,0.0004286072187345,-127287536.11310038
41,1.583926277675494,4.145983719151653e-09,-154748.97115557996
12,0.6182944346294016,3.0381488815335826e-08,-755631.4196329857
24,1.0566523779041943,8.130931709178037e-11,-2272.803117847564
34,1.4132454164572017,0.0017118053556063,129983146.5261759
43,1.5839096356638376,2.0712828701782842e-10,-28.200639210873103
35,1.4546320920802678,2.7579751972972503e-10,-39261.81272502049
26,1.1756857531483065,0.0008425145474816,81415761.78714085
19,1.0333320156230144,0.0039679084065254,566092254.2028446
17,0.9048290002193248,2.5693475283544385e-10,-1046.4595581195242
25,1.0681740538566948,0.0003980826521253,18487945.459945027
59,2.096518168748532,1.0709077117855835e-10,-7568.410890587216
42,1.5838949464031524,4.1085057761797635e-10,15780.692760849626
29,1.3567825051289129,0.0095962079874557,261226625.6533588
10,0.883662030465547,0.0002176377837618,-202267252.6539167
32,1.3243874248837386,4.2428613527379956e-11,2434.6333635363544
18,0.9190607154077104,0.0002613957751968,677369801.5936667
9,0.8711617877161241,0.0031480661591421,444557597.44605374
50,1.840825060663515,2.5248935943520566e-11,16812.93813341621
36,1.4546213062592457,3.1927360209558926e-11,-319.7403754182899
45,1.7125660090918744,2.9184580310722935e-10,31984.20767710443
56,2.2029480419525567,0.0215438044032632,510180022.8577189
8,0.5491835095173799,0.0122214976510147,659775481.1546918
4,0.1276538950598471,0.0059843765768861,291054565.05025214
14,0.6456092927299762,0.0022548991977275,39504662.57380795
62,2.183965269274663,0.0016093845356154,127545398.97539298
54,1.9687772778128076,2.952623277690648e-12,-90.3244831786172
33,1.32438384747165,3.089319373418889e-11,37.15157754284724
16,0.9048371833219224,2.2037799273301238e-10,9775.20906461729
3,0.0057189324698701,9.811833729154066e-05,5645930.024426609
5,0.2930450351874987,3.51262263228923e-08,871489.6273425308
23,1.056657573623568,2.339605198760237e-11,2714.93119412942
20,1.3287244653067098,0.0159032594140797,524047148.0516326
55,1.9687781657793009,1.317084411945486e-12,-39.84376056541839
7,0.2931568666746336,2.6362198638110265e-11,-112.36106881364384
65,2.302163238010422,0.0066805320800598,254879400.74330917
70,2.395900256563473,0.0018870789790575,127384615.37880866
39,2.3825012686845293,0.0037591909129064,-892755538.0463709
13,0.6181952382942034,3.5153670914600945e-11,841.4999405822044
60,2.0965132101917834,4.0304148178616994e-12,2586.7451477434547
63,2.224089572815108,1.3350153414882006e-11,-7203.817877975639
6,0.293153132781848,4.233418806192621e-11,607.6054865843871
61,2.096514310615233,8.549118092671354e-14,-146.59512907386048
68,2.351545041589432,3.374742388916246e-12,-4225.2118356022975
46,1.7125695890261337,4.242599061049013e-12,258.5830684731671
71,2.478925054309803,4.461820214407767e-11,14914.732172487857
69,2.351545345129386,3.067790415287732e-12,-53.00327646352872
64,2.2240875462489065,1.4466372300586626e-12,55.684481768297296
