signal,mean_vout_Y,variance_vout_Y,slope_vout
69,0.588472358563618,0.1289872583587921,-586975105.5930256
48,0.9890065842868975,0.08011040133804533,-675323209.1005613
56,0.3181043730083133,0.25078178460248257,-181828744.33693424
25,0.3936688078493684,0.10207108208557596,-603524827.2420529
32,0.5802925707701445,0.026070432985292814,-469244023.9738099
47,0.5286796619544731,0.0004377415981828628,-652733688.8731886
18,1.559570659841918,0.0449201514809266,-966815565.3860856
26,2.226710512866076,0.00299492739916,-329304980.1874495
19,2.3677047050026414,0.14892798350120023,-395194399.0182633
56,3.926706218312213,0.005133567349772465,-679594076.7193139
27,2.018840775669816,0.0018433072440561,-184572985.7579541
8,0.932944643723994,0.0028783475471299,-320523068.7257369
46,3.5494104708227674,0.0030119722108131,-329871774.1522369
47,3.340363069521519,0.0018626239227055,-186116518.08779395
56,4.083732211343062,0.0360417814280086,-767170243.2850544
64,4.774876396614036,0.0060236500577116,-315633448.73132235
55,4.677802916928271,0.015625091782463,-951896223.1935892
51,3.645208631508008,7.381431437372138e-10,-66141.74854594444
58,3.9738249501921055,2.907607778577567e-11,1211.0757210817487
9,0.7298941144142196,0.0016918991060237,-179608159.43571067
49,3.315321150452142,9.780895135896568e-11,173.6880566960581
17,2.068839690140277,0.0129811700986299,-982074396.2430648
48,3.3153279391808126,1.526967341153517e-10,1350.5493691235154
21,1.383525126036397,0.0039806275895647,50909390.49945229
36,4.0913642186025525,0.1056691502371627,-2288199835.450705
57,3.973828430504664,2.446086336287849e-10,-48973.22262314105
35,4.728553196928406,0.0193585025063715,-2220398699.539361
52,3.6451928652293977,6.500514491532342e-11,-274.57092243139493
38,2.653166140541196,2.416660980383076e-08,2610776.255669314
20,1.3470980368292669,5.131996870230284e-12,-637.1913031701826
50,3.53549737834088,0.012000018755092,329670190.9058766
31,2.322448842544263,3.028396597139806e-09,-14924.955477378811
19,1.3470892697031616,7.258280065771438e-10,151505.7054077979
53,3.895427143552274,0.0789750857347073,1310341507.6539476
28,1.993959823895776,6.038783395837627e-11,-1816.5175088257888
22,1.633423718642585,0.0037780671807995,201011075.79317096
42,2.946693245282667,0.0042727482574143,208479330.8781269
60,4.300222404382171,1.5551106040324997e-08,394780.91292965
23,1.6690072306876036,1.0039763642488255e-10,-1975.6881107654776
65,4.621205058944892,2.1633570805146042e-08,-577178.8675510297
39,2.653232960915593,1.037045222368772e-09,9758.922768830756
30,2.2128840679138158,0.0119578817611341,329110150.2885013
41,2.6881570425221866,0.0036569086569631,63976907.80599088
29,1.9939556770276643,2.9189655394342866e-11,210.11542973319925
68,4.897093021991245,0.004632051386913,224719546.7661703
43,2.984519141704775,1.1477327885379669e-10,-1359.5366121051532
44,2.984524956062709,6.670655478997514e-11,-136.1931177915193
25,2.077283798528313,0.0597678468117956,655332419.7674146
62,4.353874709856509,0.0086123710005894,60803809.28705606
67,4.647461168813218,0.002081752033595,37583335.97601239
32,2.322482337821954,3.960456305435436e-09,7531.810921920096
7,0.7855509774791596,0.0578564811220732,641423280.604069
61,4.300298846179384,1.728991854257194e-10,2174.8555303558337
59,4.081952994539548,0.0117829391758989,326929049.6398864
24,1.66901281589566,6.643594692121412e-11,-66.882115932038
3,0.1110700889137019,0.0017611276146571,25677851.45611825
12,0.9201445053631526,0.0112760397644429,320535050.34565645
45,3.398206302953407,0.060867577870765,660170751.9943465
10,0.7059944373298658,5.938770768699554e-11,-2596.300631485734
13,1.0265789326335968,3.1136465504290715e-11,-7804.687296885548
5,0.3874819526416546,3.699148637128219e-11,1671.3693443043812
4,0.3487802625113392,0.0044531019951322,229999323.253086
40,2.6532495588827807,4.731259932585311e-10,3167.5281213892395
66,4.621115493985876,9.998371799911046e-11,-1708.68460428231
69,4.936538420396739,1.0025384878793596e-10,-870.4041119525565
14,1.026581188588774,4.2200790842416295e-11,600.4948006622506
6,0.3874786520179745,2.8672827414650015e-11,108.49694261356991
11,0.7059987316443209,4.526038277546211e-11,-102.824305410542
16,2.188033341870316,0.0365196217065503,1073061888.735292
63,4.844496292214614,0.0160469322629626,449508456.34276974
54,4.8044738441418,0.0344626935442136,1016324970.6155604
15,1.2720205370389814,0.0763204515198454,1282133899.9126844
