signal,mean_vout_Y,variance_vout_Y,slope_vout
1,3.2341283675891863,1.247226733286284e-13,1748.5225210579968
2,3.234128571539197,3.7263126402315006e-19,-0.09424235201750872
3,3.2437936127516314,0.00028023905468975934,10558715.297293795
4,3.301935427074973,4.586349614958724e-11,-10135.64995355762
5,3.301936766346071,2.784706517284799e-12,250.73554714759808
6,3.346554312993122,0.0020240523658691056,136005427.5947593
7,3.427424591086796,0.00012552099650641905,-68148972.26102374
8,3.3868655976777915,0.00028756708213630505,-68120356.64813636
9,3.369909706353944,1.9878292185230435e-11,17115.236864518498
10,3.3699113394790445,4.819272126521817e-12,-245.0058304376247
11,3.4257395086293214,0.00045784601016069957,47020073.229292996
12,3.4380898837204614,1.3048837879443259e-11,-1128.3107021422766
13,3.459059437437085,0.0013190363587633662,17356517.706155337
14,3.6752197732386294,0.0030333076864487835,225346662.6539346
15,3.637941821434428,0.0013527456043808993,-207985767.7182842
16,3.5217492352120785,0.0006967794190799539,-140261691.8120886
17,3.506522836528204,6.960504567439429e-11,5576.9884191103365
18,3.5065181675533736,6.180300506259398e-11,-646.8358875024277
19,3.5313564809800764,0.000572813163299944,68701850.50377494
20,3.575252911539691,1.9942606073076972e-10,49857.97968734197
21,3.575268090867372,8.760213545615983e-12,553.5258127040377
22,3.588556062724791,0.0005297765987928638,16763641.013013195
23,3.694272137862056,0.0006903389260843484,91275721.31031172
24,3.6768338462934356,0.00021820663835051706,-69681920.76484261
25,3.64442593928821,1.84480265511977e-10,-29588.978228050855
26,3.6444275979095537,5.334410016088343e-12,499.36962867127556
27,3.678292296381255,0.0012179112424340606,69717717.227398
28,3.714135938504423,3.95939594455059e-10,52848.456066869265
29,3.7141438380781495,6.459646036111381e-11,-127.61499695279284
30,3.8993884165966572,0.009005279791766498,589706062.9872447
31,4.1092820104032795,0.0003314118870743132,1019528900.0190163
32,4.269784443697029,0.01273552058110584,2446486380.4086924
33,4.746065822007821,0.06029208528995248,2527162303.6181064
34,4.865234159835762,0.007510261557165064,-2191674026.4422994
35,4.480128784433962,0.018446133585613086,-2261551156.299392
36,4.1595446867477746,0.004264809645336361,-1328244100.8638666
37,4.050826734952121,0.001075892723459909,-642606832.8243827
38,3.950665424914733,0.0027463863493336522,-536166665.37666154
39,3.784686642123869,1.334727921564769e-09,-358428.1110005442
40,3.7846666086308787,1.1068223761833668e-12,1096.691863900184
41,3.784667107225861,3.3774900623170174e-13,49.099219538535884
42,3.8103804835597206,0.0006171357023934264,71494005.76826678
43,3.8564198837167925,6.869641020867571e-11,-5853.808205546415
44,3.8564269040958554,1.3860086667447078e-10,1631.234733190408
45,3.8686156550123356,0.00044589788634255177,15252462.074750628
46,3.9856491153671207,0.001013932163031559,112510524.61779025
47,3.9672667717766896,0.0002850371103002261,-78077116.28656946
48,3.930354414583684,5.851418986878008e-10,4309.234390831715
49,3.9303212783809958,1.3877244982232763e-09,-16557.904976971175
50,3.96813802056614,0.0015509718076819894,78644949.52766864
51,4.008933019950742,1.5726787255065533e-10,16645.66456801859
52,4.008941334331031,5.833114843586042e-11,533.6178146808495
53,4.067095424213872,0.001099539995557035,386436300.1369485
54,4.304126721358652,0.027326981052825456,1195692057.6051848
55,4.8233622643529985,0.03395645226377041,1258708846.2959528
56,4.905597757721655,0.0034452727704620133,-936757819.1467515
57,4.591768577761231,0.01709067908134628,-959635045.36668
58,4.249747911941515,0.007274022795623791,-906136642.85779
59,4.105510349002854,1.3949143582401806e-09,-687728.9226391311
60,4.105494562674373,7.870001722475449e-11,-7195.035999584754
61,4.105499570683882,7.17632912069222e-11,1633.833782900109
62,4.11710107767275,0.0001869857013532361,143162310.16635606
63,4.273289923058665,0.007965438155755579,317278471.4667835
64,4.3636932187608535,1.892950897239709e-11,4659.467406642181
65,4.363691000080725,2.5884838427254926e-11,-713.6970922280343
66,4.551206668876945,0.04066424476935186,641027766.147662
67,4.955704412912753,0.0021669528150508573,-308401807.28790057
68,4.765735370057759,0.007310482022566757,-315558226.75836515
69,4.685946017825266,5.3373580733278653e-11,-13610.757302627686
70,4.68594916789636,7.817502717564437e-11,924.9489065554362
71,4.777823142111733,0.009804969048237588,314772410.21486735
72,4.999713812065508,3.26967418624552e-08,1328662.9985734657
73,4.999817653136714,5.113434747958855e-12,-875.9913907092288
74,4.9998189412500045,4.644546784193558e-12,-9.617040773019985
