signal,mean_vout_Y,variance_vout_Y,slope_vout
41,1.7639313804644128,0.11485983444954685,-8964484.077429451
24,1.48984340522611,0.0237012331917693,-797988027.8833477
22,0.21919616217678306,0.2687693464490444,-1282634382.5350046
28,1.8274075860722085,0.06640024200720132,215168154.66655475
57,2.719702215700823,0.050328634775284875,-222163956.8139979
8,0.3344936313716276,0.0898638184954305,-1622105108.571171
30,1.7780090898703491,0.0089341559619281,62123758.29881728
27,1.506609542848457,0.0114024202503306,322276540.90186226
61,1.0893648575668238,0.005589429855393072,713483956.8657721
21,1.3245927105802144,0.076941796882605,1288397995.038321
62,4.118704706379316,0.0211333840844543,-811567136.8797402
23,2.110877271994229,0.0178501021254233,-981378187.8317314
32,1.9678507431628218,0.002579635209462813,423513722.13425595
30,4.3492944667704805,0.019823559825023256,-87463129.20203692
35,2.085048408551621,0.0040034878536952,53530476.65163852
44,2.811976913554299,0.0318143982450352,-1943841098.449311
32,2.209890316422847,0.0063724277241782,-328326901.91700417
18,0.9706571821580589,0.0114586209832025,323441675.65382355
53,3.3974722105551365,0.0018984520135384,-187465109.9614964
28,1.723355780891791,1.8459609485994893e-08,457511.2156768291
29,1.7234381608961324,3.4147190609806026e-11,2000.36837747244
15,0.7845261229841708,0.0027253897147165,-232145528.0401796
65,4.143351698625867,0.0119786387524429,329600869.34936845
70,4.839086197594392,0.005978034581488,-314186748.1738218
14,0.983559195902998,0.0019805448322459,-323349334.9075096
42,4.65867233597933,0.0258926154010602,-2233375511.58443
61,4.739240420482012,0.0174397937671672,-951081251.91085
31,2.2813770071922126,0.017369906381549,471517284.2682014
59,3.955253617068163,0.0799065621644646,1319383787.3440175
71,4.685975718487757,2.101265089287261e-08,-591227.8558851131
63,4.034357620432615,1.97258469370981e-09,-38890.574584441165
4,0.2391655113156463,0.0055119041657646,327438231.6122002
36,2.3403322319980178,0.0040062863855374,206078855.52472267
22,2.242068748627801,0.0367017807956658,1073009529.3251677
52,3.6074552274680616,0.0030313745398517,-331307558.6235427
68,4.417580944788532,0.0087246167871026,61119200.62489682
33,2.0485980075984105,1.8976775101172063e-08,-558978.0940539195
51,3.4555970186468072,0.061331390856869,663149045.5688244
56,3.593286016643741,0.0121324895565835,331328748.82460815
12,0.8327075125876883,0.0114371188326626,648503617.4456154
48,3.0031289008785493,0.0041028007077576,207941652.3124165
47,2.7448270868852034,0.0040384197601633,55429491.327578746
66,4.363571552104195,1.851097010346172e-08,450427.6515098926
11,0.4825075938344678,0.0038253444604661,647828038.0684693
45,2.7081248643267277,1.529632174493272e-09,-12247.771679621446
25,1.4005462102133757,1.1502974844914908e-10,-611.239693597082
73,4.712192194830668,0.0020754753508667,37493280.213388346
74,4.960590527990937,0.0045576428086946,222889711.04734817
57,3.703649738858216,1.0042076022765024e-10,-33831.13923404744
46,2.7081473701619827,1.0325349324953479e-09,9720.275077281492
13,1.042651985555452,0.0016389490569631,299538323.30411047
19,1.0779488726021438,1.1735338494741918e-11,787.4094138316399
20,1.0779530384095188,1.2959331632052974e-11,1056.9600595121813
34,2.048515922867471,1.920424998779368e-11,-1213.2242164604745
67,4.363655637343608,1.2456817466804782e-10,3197.165499696929
72,4.685886804723892,7.448584558632254e-11,-2594.923411398071
49,3.0402380993710127,1.5285239966703814e-11,-2180.230054840744
26,1.4005517965205587,6.047183621522536e-11,-284.9362677891948
69,4.908272173568979,0.0158635880659269,446952608.0341967
3,0.1082056021109625,0.0001328149776529,6568768.067998849
54,3.3722015074246925,1.3582822978528984e-11,3028.8849223954085
5,0.3975404176743118,0.0009399439456153,326336340.984271
60,4.868558852835162,0.034300070974787,1017992653.7835298
64,4.034383009379906,1.8475648695682886e-09,898.0506664733537
41,4.945947956399036,0.003381874949056,-2104572702.863732
37,2.376981967679613,2.366210438534261e-12,-536.8012649349671
75,4.999714814184441,5.887013393261424e-12,1927.8570968130628
16,0.7542382500263147,1.5786907300453294e-11,-396.268266081693
50,3.04024059311422,1.712152259745901e-11,74.96962623586859
8,0.4287770843831558,6.23999241542097e-11,121544.5671685026
7,0.4287635973623966,1.6492797956027292e-10,49314.663642677006
6,0.4287102804704655,2.3019547063659954e-09,264282.7219269672
17,0.7542425836511898,1.329440544446988e-11,512.1037689058339
55,3.372199680021829,1.629396765188067e-11,74.36974977256153
76,4.999714414161126,4.778883423942358e-12,220.0171834214775
40,4.636400652520959,0.0262792319651496,2546860919.0208616
9,0.4287896934709339,3.710179533821795e-12,4248.133287673071
38,2.376984003731986,3.243588193306887e-12,266.1589980247401
58,3.703644526065059,1.05139504854454e-13,253.8661846989908
10,0.4287911342170369,1.6595121888251657e-12,249.9102356519994
